
梨园春,#genre#
粤剧天后蒋文端，来吴川演出《观世音》,http://gcw.bdcdn.shoujiduoduo.com/v/191026/12f3f685499aca8c592b76d3902e3eba.mp4
粤剧折子戏〈帝女花之“香夭”〉,http://gcw.bdcdn.shoujiduoduo.com/v/190826/b7aafac1dc1fbf1150185b78296cf9e6.mp4
粤剧《仕林祭塔》尹球音频,http://gcw.bdcdn.shoujiduoduo.com/v/200527/7def4531ceac406cba8b6a4c097a2904.mp4
粤剧精彩对唱《紫凤楼》名家梁玉嵘苏春梅演唱,http://gcw.bdcdn.shoujiduoduo.com/v/200304/2dd2d7cb2626a3d2dfd04ac29db1ec69.mp4
粤剧折子戏打金枝梁兆明梁燕飛16.4.2017,http://gcw.bdcdn.shoujiduoduo.com/v/190906/63bfc2b99d99652804bec96a2e9d47be.mp4
粤剧（沙家浜）选段《智斗》冯文清、黄浩深,http://gcw.bdcdn.shoujiduoduo.com/v/191111/b3e6ef9fdb0d42b9f489a08c6ba9a36b.mp4
粤剧《狸猫换太子》下集《包公审郭槐》-_超清_VDMerge,http://gcw.bdcdn.shoujiduoduo.com/v/200516/60838aedf38d31cdaf64d5cec7af0967.mp4
第五届高明区新年粤剧晚会,http://gcw.bdcdn.shoujiduoduo.com/v/210122/9f26f48f2cd942a621f613b16a3e01b6.mp4
粤剧《潇湘秋雨夜》02梁利琴华明广州市荔湾艺星粤剧团,http://gcw.bdcdn.shoujiduoduo.com/v/200118/f1dda089bc361cbe2ede598914c08b4a.mp4
明星串唱粤剧《燕分飞》胡文阁惠敏莉袁东方阿丘,http://gcw.bdcdn.shoujiduoduo.com/v/200510/7ddbf17e103b4ce39035b26f45bc4aac.mp4
港星张国荣唱粤剧《求神》好听极了！,http://gcw.bdcdn.shoujiduoduo.com/v/200120/5c1d9ace4fae8ada5233e858e45e2a66.mp4
粤剧《梁祝姻缘》选段表演梁淑卿刘建科,http://gcw.bdcdn.shoujiduoduo.com/v/200221/2d20763617fdae4fd03f60f82ec37cbc.mp4
粤剧《柳毅传书·花好月圆》名家文千岁李宝莹演唱,http://gcw.bdcdn.shoujiduoduo.com/v/191028/28cd980901b03609adb12ac05a43434d.mp4
20200613关青粤剧艺术传承夜：削发（陈少煌、刘珊）情波（唐志、陈秋阑、钟美施）平贵回窑（叶德光、谭清怡）三步一拜进洞房（林炳泉、杨瑾瑜）,http://gcw.bdcdn.shoujiduoduo.com/v/210123/2af199c9e755b97054fbabfd88ed9885.mp4
【粤剧】六月雪（上）黎骏声吴非凡,http://gcw.bdcdn.shoujiduoduo.com/v/190620/70dc298cf08d008a5ccf9277d11b7d72.mp4
【粤剧】191129直播录屏-花染状元红（二场开始至谢幕）黎骏声杨小秋李嘉宜梁文超,http://gcw.bdcdn.shoujiduoduo.com/v/210222/820cceb9d88fca4b8520ee4d1ed1d4a4.mp4
20190926雏凤新声颂伟人（白坭镇中心小学，何笃忠点评）佛山市第二届少儿粤剧艺术节初赛第一场,http://gcw.bdcdn.shoujiduoduo.com/v/191009/6c6eab741a345cc4bd334dc97495f68e.mp4
粤曲对唱新霸王别姬选段演唱者刘传厚庄伟清2019年12月30日深圳市粤剧粤曲学会年会展演节目,http://gcw.bdcdn.shoujiduoduo.com/v/200209/48f6065546840229bc008dbae31f1ee2.mp4
粤剧《寿州救驾》莫伟英,http://gcw.bdcdn.shoujiduoduo.com/v/181128/468f50a5dbafd5cbb9814d772a7385ba.mp4
【粤剧】鸳鸯剑（黎骏声吴非凡何宇青伍韵飞）,http://gcw.bdcdn.shoujiduoduo.com/v/210122/8ded69f6b886dfacb50ff4942c3d20dc.mp4
粤剧《雨夜忆芳容》黎骏声广东话越听越有韵味，经典方言,http://gcw.bdcdn.shoujiduoduo.com/v/191013/c0528da3e2464b4dd5672fb3d91d74dc.mp4
粤剧《柳毅传书·花好月圆》丁凡曾小敏,http://gcw.bdcdn.shoujiduoduo.com/v/181128/c75cec9725d4f733f9ef961b7bcebd1c.mp4
粤剧《游园惊梦》文汝清梁晓莹,http://gcw.bdcdn.shoujiduoduo.com/v/181128/22554f4032b5287eda446e3c3db95735.mp4
粤剧.牡丹亭之幽媾-蒋文端_梁耀安,http://gcw.bdcdn.shoujiduoduo.com/v/191206/5fc370f7c3d9c209063d70f6d98b10c5.mp4
粤剧《沈园题壁》林家宝蒋文瑞郭建华,http://gcw.bdcdn.shoujiduoduo.com/v/181128/80f86f5ec8ed1e4eea6c837f350012b1.mp4
大新青年粤剧团—绝情谷底侠侣缘（冼鉴棠、吴思桦）,http://gcw.bdcdn.shoujiduoduo.com/v/200417/d16e9683a42d46f49d9bf0a1cab6104e.mp4
20141213粤剧有我地：艺术节特辑四—白字戏《龙宫奇缘》改编自马思聪先生,http://gcw.bdcdn.shoujiduoduo.com/v/210211/159c18491e209add0cd12cd1922bfb1a.mp4
粤剧戏曲电影《仕林祭塔》新馬師曾冼劍麗任冰兒靓次伯,http://gcw.bdcdn.shoujiduoduo.com/v/200506/77113c3f90fd023623b9f587d29af181.mp4
粤剧伴唱-林冲泪洒沧州道_潘国荣潘千芊【消男音】,http://gcw.bdcdn.shoujiduoduo.com/v/190822/50dffd58f2b592d6700ef37586213779.mp4
20181019粤剧大戏派：红船旧话及《仕林祭塔》（陈韵红、陈觉主演）《六号门卖仔》（陈笑风、麦玉清、张智强、张俊英主演）,http://gcw.bdcdn.shoujiduoduo.com/v/200608/af91b72c27ede267f52b08647de9e37d.mp4
粤剧滑稽喜剧戏曲片《傻仔洞房》全剧靓次明伍维娜主演,http://gcw.bdcdn.shoujiduoduo.com/v/181202/9fc34a50f7113a3a9c7f614e39bd4599.mp4
粤剧折子戏专场完整版,http://gcw.bdcdn.shoujiduoduo.com/v/181128/edc3e67dcb939fce45e3a89f87dc3649.mp4
粤剧《武松大闹狮子楼》彭庆华黄春强,http://gcw.bdcdn.shoujiduoduo.com/v/181128/4e710bb532cb4053ac8bfecb1a49f523.mp4
粤剧《李逵探母》李虹陶朱建豪,http://gcw.bdcdn.shoujiduoduo.com/v/181128/2ba9ab0b39baae55595371ffb8ffdfdd.mp4
粤剧《十五贯·访鼠》王燕飞冼鉴棠,http://gcw.bdcdn.shoujiduoduo.com/v/181128/00f216a158d2ccae9158b1fc874c8dfa.mp4
郑少秋汪明荃粤剧《蒂花女香夭》经典好听好看！,http://gcw.bdcdn.shoujiduoduo.com/v/200316/2b76b15baed618a744171c6428ee151e.mp4
粤剧天后蒋文端，来吴川演出《观世音》,http://gcw.bdcdn.shoujiduoduo.com/v/191026/12f3f685499aca8c592b76d3902e3eba.mp4
粤剧折子戏〈帝女花之“香夭”〉,http://gcw.bdcdn.shoujiduoduo.com/v/190826/b7aafac1dc1fbf1150185b78296cf9e6.mp4
粤剧《仕林祭塔》尹球音频,http://gcw.bdcdn.shoujiduoduo.com/v/200527/7def4531ceac406cba8b6a4c097a2904.mp4
粤剧精彩对唱《紫凤楼》名家梁玉嵘苏春梅演唱,http://gcw.bdcdn.shoujiduoduo.com/v/200304/2dd2d7cb2626a3d2dfd04ac29db1ec69.mp4
粤剧折子戏打金枝梁兆明梁燕飛16.4.2017,http://gcw.bdcdn.shoujiduoduo.com/v/190906/63bfc2b99d99652804bec96a2e9d47be.mp4
粤剧（沙家浜）选段《智斗》冯文清、黄浩深,http://gcw.bdcdn.shoujiduoduo.com/v/191111/b3e6ef9fdb0d42b9f489a08c6ba9a36b.mp4
粤剧《狸猫换太子》下集《包公审郭槐》-_超清_VDMerge,http://gcw.bdcdn.shoujiduoduo.com/v/200516/60838aedf38d31cdaf64d5cec7af0967.mp4
第五届高明区新年粤剧晚会,http://gcw.bdcdn.shoujiduoduo.com/v/210122/9f26f48f2cd942a621f613b16a3e01b6.mp4
粤剧《潇湘秋雨夜》02梁利琴华明广州市荔湾艺星粤剧团,http://gcw.bdcdn.shoujiduoduo.com/v/200118/f1dda089bc361cbe2ede598914c08b4a.mp4
明星串唱粤剧《燕分飞》胡文阁惠敏莉袁东方阿丘,http://gcw.bdcdn.shoujiduoduo.com/v/200510/7ddbf17e103b4ce39035b26f45bc4aac.mp4
港星张国荣唱粤剧《求神》好听极了！,http://gcw.bdcdn.shoujiduoduo.com/v/200120/5c1d9ace4fae8ada5233e858e45e2a66.mp4
粤剧《梁祝姻缘》选段表演梁淑卿刘建科,http://gcw.bdcdn.shoujiduoduo.com/v/200221/2d20763617fdae4fd03f60f82ec37cbc.mp4
粤剧《柳毅传书·花好月圆》名家文千岁李宝莹演唱,http://gcw.bdcdn.shoujiduoduo.com/v/191028/28cd980901b03609adb12ac05a43434d.mp4
20200613关青粤剧艺术传承夜：削发（陈少煌、刘珊）情波（唐志、陈秋阑、钟美施）平贵回窑（叶德光、谭清怡）三步一拜进洞房（林炳泉、杨瑾瑜）,http://gcw.bdcdn.shoujiduoduo.com/v/210123/2af199c9e755b97054fbabfd88ed9885.mp4
【粤剧】六月雪（上）黎骏声吴非凡,http://gcw.bdcdn.shoujiduoduo.com/v/190620/70dc298cf08d008a5ccf9277d11b7d72.mp4
【粤剧】191129直播录屏-花染状元红（二场开始至谢幕）黎骏声杨小秋李嘉宜梁文超,http://gcw.bdcdn.shoujiduoduo.com/v/210222/820cceb9d88fca4b8520ee4d1ed1d4a4.mp4
20190926雏凤新声颂伟人（白坭镇中心小学，何笃忠点评）佛山市第二届少儿粤剧艺术节初赛第一场,http://gcw.bdcdn.shoujiduoduo.com/v/191009/6c6eab741a345cc4bd334dc97495f68e.mp4
粤曲对唱新霸王别姬选段演唱者刘传厚庄伟清2019年12月30日深圳市粤剧粤曲学会年会展演节目,http://gcw.bdcdn.shoujiduoduo.com/v/200209/48f6065546840229bc008dbae31f1ee2.mp4
粤剧《寿州救驾》莫伟英,http://gcw.bdcdn.shoujiduoduo.com/v/181128/468f50a5dbafd5cbb9814d772a7385ba.mp4
【粤剧】鸳鸯剑（黎骏声吴非凡何宇青伍韵飞）,http://gcw.bdcdn.shoujiduoduo.com/v/210122/8ded69f6b886dfacb50ff4942c3d20dc.mp4
粤剧《雨夜忆芳容》黎骏声广东话越听越有韵味，经典方言,http://gcw.bdcdn.shoujiduoduo.com/v/191013/c0528da3e2464b4dd5672fb3d91d74dc.mp4
粤剧《柳毅传书·花好月圆》丁凡曾小敏,http://gcw.bdcdn.shoujiduoduo.com/v/181128/c75cec9725d4f733f9ef961b7bcebd1c.mp4
粤剧《游园惊梦》文汝清梁晓莹,http://gcw.bdcdn.shoujiduoduo.com/v/181128/22554f4032b5287eda446e3c3db95735.mp4
粤剧.牡丹亭之幽媾-蒋文端_梁耀安,http://gcw.bdcdn.shoujiduoduo.com/v/191206/5fc370f7c3d9c209063d70f6d98b10c5.mp4
粤剧《沈园题壁》林家宝蒋文瑞郭建华,http://gcw.bdcdn.shoujiduoduo.com/v/181128/80f86f5ec8ed1e4eea6c837f350012b1.mp4
大新青年粤剧团—绝情谷底侠侣缘（冼鉴棠、吴思桦）,http://gcw.bdcdn.shoujiduoduo.com/v/200417/d16e9683a42d46f49d9bf0a1cab6104e.mp4
20141213粤剧有我地：艺术节特辑四—白字戏《龙宫奇缘》改编自马思聪先生,http://gcw.bdcdn.shoujiduoduo.com/v/210211/159c18491e209add0cd12cd1922bfb1a.mp4
粤剧戏曲电影《仕林祭塔》新馬師曾冼劍麗任冰兒靓次伯,http://gcw.bdcdn.shoujiduoduo.com/v/200506/77113c3f90fd023623b9f587d29af181.mp4
粤剧伴唱-林冲泪洒沧州道_潘国荣潘千芊【消男音】,http://gcw.bdcdn.shoujiduoduo.com/v/190822/50dffd58f2b592d6700ef37586213779.mp4
20181019粤剧大戏派：红船旧话及《仕林祭塔》（陈韵红、陈觉主演）《六号门卖仔》（陈笑风、麦玉清、张智强、张俊英主演）,http://gcw.bdcdn.shoujiduoduo.com/v/200608/af91b72c27ede267f52b08647de9e37d.mp4
粤剧滑稽喜剧戏曲片《傻仔洞房》全剧靓次明伍维娜主演,http://gcw.bdcdn.shoujiduoduo.com/v/181202/9fc34a50f7113a3a9c7f614e39bd4599.mp4
粤剧折子戏专场完整版,http://gcw.bdcdn.shoujiduoduo.com/v/181128/edc3e67dcb939fce45e3a89f87dc3649.mp4
粤剧《武松大闹狮子楼》彭庆华黄春强,http://gcw.bdcdn.shoujiduoduo.com/v/181128/4e710bb532cb4053ac8bfecb1a49f523.mp4
粤剧《李逵探母》李虹陶朱建豪,http://gcw.bdcdn.shoujiduoduo.com/v/181128/2ba9ab0b39baae55595371ffb8ffdfdd.mp4
粤剧《十五贯·访鼠》王燕飞冼鉴棠,http://gcw.bdcdn.shoujiduoduo.com/v/181128/00f216a158d2ccae9158b1fc874c8dfa.mp4
郑少秋汪明荃粤剧《蒂花女香夭》经典好听好看！,http://gcw.bdcdn.shoujiduoduo.com/v/200316/2b76b15baed618a744171c6428ee151e.mp4
粤剧天后蒋文端，来吴川演出《观世音》,http://gcw.bdcdn.shoujiduoduo.com/v/191026/12f3f685499aca8c592b76d3902e3eba.mp4
粤剧折子戏〈帝女花之“香夭”〉,http://gcw.bdcdn.shoujiduoduo.com/v/190826/b7aafac1dc1fbf1150185b78296cf9e6.mp4
粤剧《仕林祭塔》尹球音频,http://gcw.bdcdn.shoujiduoduo.com/v/200527/7def4531ceac406cba8b6a4c097a2904.mp4
粤剧精彩对唱《紫凤楼》名家梁玉嵘苏春梅演唱,http://gcw.bdcdn.shoujiduoduo.com/v/200304/2dd2d7cb2626a3d2dfd04ac29db1ec69.mp4
粤剧折子戏打金枝梁兆明梁燕飛16.4.2017,http://gcw.bdcdn.shoujiduoduo.com/v/190906/63bfc2b99d99652804bec96a2e9d47be.mp4
粤剧（沙家浜）选段《智斗》冯文清、黄浩深,http://gcw.bdcdn.shoujiduoduo.com/v/191111/b3e6ef9fdb0d42b9f489a08c6ba9a36b.mp4
粤剧《狸猫换太子》下集《包公审郭槐》-_超清_VDMerge,http://gcw.bdcdn.shoujiduoduo.com/v/200516/60838aedf38d31cdaf64d5cec7af0967.mp4
第五届高明区新年粤剧晚会,http://gcw.bdcdn.shoujiduoduo.com/v/210122/9f26f48f2cd942a621f613b16a3e01b6.mp4
粤剧《潇湘秋雨夜》02梁利琴华明广州市荔湾艺星粤剧团,http://gcw.bdcdn.shoujiduoduo.com/v/200118/f1dda089bc361cbe2ede598914c08b4a.mp4
明星串唱粤剧《燕分飞》胡文阁惠敏莉袁东方阿丘,http://gcw.bdcdn.shoujiduoduo.com/v/200510/7ddbf17e103b4ce39035b26f45bc4aac.mp4
港星张国荣唱粤剧《求神》好听极了！,http://gcw.bdcdn.shoujiduoduo.com/v/200120/5c1d9ace4fae8ada5233e858e45e2a66.mp4
粤剧《梁祝姻缘》选段表演梁淑卿刘建科,http://gcw.bdcdn.shoujiduoduo.com/v/200221/2d20763617fdae4fd03f60f82ec37cbc.mp4
粤剧《柳毅传书·花好月圆》名家文千岁李宝莹演唱,http://gcw.bdcdn.shoujiduoduo.com/v/191028/28cd980901b03609adb12ac05a43434d.mp4
20200613关青粤剧艺术传承夜：削发（陈少煌、刘珊）情波（唐志、陈秋阑、钟美施）平贵回窑（叶德光、谭清怡）三步一拜进洞房（林炳泉、杨瑾瑜）,http://gcw.bdcdn.shoujiduoduo.com/v/210123/2af199c9e755b97054fbabfd88ed9885.mp4
【粤剧】六月雪（上）黎骏声吴非凡,http://gcw.bdcdn.shoujiduoduo.com/v/190620/70dc298cf08d008a5ccf9277d11b7d72.mp4
【粤剧】191129直播录屏-花染状元红（二场开始至谢幕）黎骏声杨小秋李嘉宜梁文超,http://gcw.bdcdn.shoujiduoduo.com/v/210222/820cceb9d88fca4b8520ee4d1ed1d4a4.mp4
20190926雏凤新声颂伟人（白坭镇中心小学，何笃忠点评）佛山市第二届少儿粤剧艺术节初赛第一场,http://gcw.bdcdn.shoujiduoduo.com/v/191009/6c6eab741a345cc4bd334dc97495f68e.mp4
粤曲对唱新霸王别姬选段演唱者刘传厚庄伟清2019年12月30日深圳市粤剧粤曲学会年会展演节目,http://gcw.bdcdn.shoujiduoduo.com/v/200209/48f6065546840229bc008dbae31f1ee2.mp4
粤剧《寿州救驾》莫伟英,http://gcw.bdcdn.shoujiduoduo.com/v/181128/468f50a5dbafd5cbb9814d772a7385ba.mp4
【粤剧】鸳鸯剑（黎骏声吴非凡何宇青伍韵飞）,http://gcw.bdcdn.shoujiduoduo.com/v/210122/8ded69f6b886dfacb50ff4942c3d20dc.mp4
粤剧《雨夜忆芳容》黎骏声广东话越听越有韵味，经典方言,http://gcw.bdcdn.shoujiduoduo.com/v/191013/c0528da3e2464b4dd5672fb3d91d74dc.mp4
粤剧《柳毅传书·花好月圆》丁凡曾小敏,http://gcw.bdcdn.shoujiduoduo.com/v/181128/c75cec9725d4f733f9ef961b7bcebd1c.mp4
粤剧《游园惊梦》文汝清梁晓莹,http://gcw.bdcdn.shoujiduoduo.com/v/181128/22554f4032b5287eda446e3c3db95735.mp4
粤剧.牡丹亭之幽媾-蒋文端_梁耀安,http://gcw.bdcdn.shoujiduoduo.com/v/191206/5fc370f7c3d9c209063d70f6d98b10c5.mp4
粤剧《沈园题壁》林家宝蒋文瑞郭建华,http://gcw.bdcdn.shoujiduoduo.com/v/181128/80f86f5ec8ed1e4eea6c837f350012b1.mp4
大新青年粤剧团—绝情谷底侠侣缘（冼鉴棠、吴思桦）,http://gcw.bdcdn.shoujiduoduo.com/v/200417/d16e9683a42d46f49d9bf0a1cab6104e.mp4
20141213粤剧有我地：艺术节特辑四—白字戏《龙宫奇缘》改编自马思聪先生,http://gcw.bdcdn.shoujiduoduo.com/v/210211/159c18491e209add0cd12cd1922bfb1a.mp4
粤剧戏曲电影《仕林祭塔》新馬師曾冼劍麗任冰兒靓次伯,http://gcw.bdcdn.shoujiduoduo.com/v/200506/77113c3f90fd023623b9f587d29af181.mp4
粤剧伴唱-林冲泪洒沧州道_潘国荣潘千芊【消男音】,http://gcw.bdcdn.shoujiduoduo.com/v/190822/50dffd58f2b592d6700ef37586213779.mp4
20181019粤剧大戏派：红船旧话及《仕林祭塔》（陈韵红、陈觉主演）《六号门卖仔》（陈笑风、麦玉清、张智强、张俊英主演）,http://gcw.bdcdn.shoujiduoduo.com/v/200608/af91b72c27ede267f52b08647de9e37d.mp4
粤剧滑稽喜剧戏曲片《傻仔洞房》全剧靓次明伍维娜主演,http://gcw.bdcdn.shoujiduoduo.com/v/181202/9fc34a50f7113a3a9c7f614e39bd4599.mp4
粤剧折子戏专场完整版,http://gcw.bdcdn.shoujiduoduo.com/v/181128/edc3e67dcb939fce45e3a89f87dc3649.mp4
粤剧《武松大闹狮子楼》彭庆华黄春强,http://gcw.bdcdn.shoujiduoduo.com/v/181128/4e710bb532cb4053ac8bfecb1a49f523.mp4
粤剧《李逵探母》李虹陶朱建豪,http://gcw.bdcdn.shoujiduoduo.com/v/181128/2ba9ab0b39baae55595371ffb8ffdfdd.mp4
粤剧《十五贯·访鼠》王燕飞冼鉴棠,http://gcw.bdcdn.shoujiduoduo.com/v/181128/00f216a158d2ccae9158b1fc874c8dfa.mp4

川剧,#genre#
川剧《刘氏四娘》,http://gcw.bdcdn.shoujiduoduo.com/v/200520/96fa4cb6c42f7d4d52f7b68ddf1dcbeb.mp4
川剧《南阳关》重庆市川剧院演出,http://gcw.bdcdn.shoujiduoduo.com/v/190629/723afd419640da9d07086a47d9371ba9.mp4
川剧《斩龙台》片段1演出:资中青年川剧团,http://gcw.bdcdn.shoujiduoduo.com/v/190710/7acc50157d59c4b4a2689afe51b0cd0e.mp4
川剧乐府第一集《闹台锣鼓——三吹三打》,http://gcw.bdcdn.shoujiduoduo.com/v/200720/93e1ecb3b60f775c3ffaa25ccb4aa9d4.mp4
龙泉兴龙剧团演出川剧雨夜冤。,http://gcw.bdcdn.shoujiduoduo.com/v/200716/59f584910a4b18588ce25497084a04db.mp4
川剧变脸维聪,http://gcw.bdcdn.shoujiduoduo.com/v/191122/15ca04212313596a71f5968f1cd6f9c9.mp4
川剧：柜中缘,http://gcw.bdcdn.shoujiduoduo.com/v/190729/5b3251abc89887e619c8b40fa8321748.mp4
川剧高腔《四下河南》中本2019.12.01,http://gcw.bdcdn.shoujiduoduo.com/v/200529/162247a7569f2c0d843c357942494a00.mp4
川剧胡琴《钓金龟》德阳市罗江区川剧协会,http://gcw.bdcdn.shoujiduoduo.com/v/200715/6ad48dd5a91d7dd0a6c0120d6222b389.mp4
川剧胡琴《杀奢》表演万多余洛州周礼宾,http://gcw.bdcdn.shoujiduoduo.com/v/200302/c03ad541e7cfcc41b4407d3aaf3cedc6.mp4
川剧胡琴《拦告--铡美》杨长光徐钦容中江剧协2019.2.11.,http://gcw.bdcdn.shoujiduoduo.com/v/200717/e6422b649681bf68d225d32188863ecc.mp4
川剧胡琴《杀奢》片段,http://gcw.bdcdn.shoujiduoduo.com/v/191029/269dba4208b319f2b363928311e56533.mp4
川剧《五台会兄》唐小平、李光兰什邡城关演出,http://gcw.bdcdn.shoujiduoduo.com/v/190625/e28de10b4817249be324b787598aa4a3.mp4
川剧片段《锈儒记》《斩黄袍》陈必成陈季林2018.11.11,http://gcw.bdcdn.shoujiduoduo.com/v/210301/eb2994f165b2dcefee19d82a5ab7a746.mp4
演川剧变脸了,http://gcw.bdcdn.shoujiduoduo.com/v/191122/6e7ee25f1a39e22fd8fdd47054dfc6af.mp4
川剧变脸,http://gcw.bdcdn.shoujiduoduo.com/v/191017/ef71e508887bf7a4cf83a835a1315775.mp4
成都2019金猪迎春川剧围鼓演唱会,http://gcw.bdcdn.shoujiduoduo.com/v/210308/9e920ed757ad29d6813709dfa63bef96.mp4
广安川剧白合园,http://gcw.bdcdn.shoujiduoduo.com/v/191004/cc31651bb9ae1cafaccf8a7625e70c5c.mp4
中国有川剧，高腔《望娘滩》经典选段演唱，巴蜀大地戏曲曲目,http://gcw.bdcdn.shoujiduoduo.com/v/190610/bee75f725a3fa08a58f4f9aca7fa8699.mp4
川剧大幕戏(纣王戏女娲)姊妹花剧团蒋秀芳周蓉康蓉主演,http://gcw.bdcdn.shoujiduoduo.com/v/200506/2c91073c7d11ca6c9d28ca537de72249.mp4
重庆市磁器口沙磁龙群川剧团演御河桥大幕戏、董金凤铈柯宝珠,http://gcw.bdcdn.shoujiduoduo.com/v/210112/6c3a03cfbd5aebf765345bc516bd81ff.mp4
三花剧团演出川剧铁龙山，,http://gcw.bdcdn.shoujiduoduo.com/v/200826/d5c366841a2f592f78687a85a158b8a9.mp4
非遗展示川剧高腔《人间好》,http://gcw.bdcdn.shoujiduoduo.com/v/191121/e111e918db2253a9d607d5ade0175e40.mp4
龙泉兴龙剧团演出川剧审坛子，下本。,http://gcw.bdcdn.shoujiduoduo.com/v/200713/6a699bcf99c10cec27a258223bbe08a8.mp4
川剧《玉簪记》重庆市川剧院孙勇波李秋萍,http://gcw.bdcdn.shoujiduoduo.com/v/200403/9bf00729ff9e3127b35ea4c3265d2938.mp4
陈巧茹晓艇廖小宣叶长敏-【川剧】鸳鸯谱(一),http://gcw.bdcdn.shoujiduoduo.com/v/210122/e9d3087f5bad53200a88350f7148a0c8.mp4
川剧《烤火下山》（弹戏）重川孙群、钟斌演出,http://gcw.bdcdn.shoujiduoduo.com/v/210123/a164e195023a73a89264c00689cf6e61.mp4
川剧闹台锣鼓3,http://gcw.bdcdn.shoujiduoduo.com/v/201015/49a826fdc6938b174cf2bf9812de4a28.mp4
川剧灯戏《驼子回门》2019.5.1,http://gcw.bdcdn.shoujiduoduo.com/v/191230/bc53ddeffbf152489ab3e91356b603bb.mp4
川剧高腔.清唱((楊昌林老师))在洛水剧院表演.2019.11.30,http://gcw.bdcdn.shoujiduoduo.com/v/191230/6993a12eea2aae3012e825ccb0834f0c.mp4
川剧锣鼓,http://gcw.bdcdn.shoujiduoduo.com/v/190813/0aa4a5d23fac5aedb0a07f8bb8faaaf0.mp4
川剧《空城计》（胡琴）重庆市川剧院演出,http://gcw.bdcdn.shoujiduoduo.com/v/210120/6cf79b6eba735993ade92f4afd62f525.mp4
重庆市磁器口沙磁龙群川剧团演驼子回门大幕戏,http://gcw.bdcdn.shoujiduoduo.com/v/200617/2e9f94fdca93cff1c0c4bd017cbc6940.mp4
龙泉兴龙剧团演出川剧火燒薛平贵
川剧《铁龙山》－蓝光临、罗芳,http://gcw.bdcdn.shoujiduoduo.com/v/191212/5e0299310c43517f4f04523162cc6f65.mp4
《打金枝》三花川剧团2020.04.15
川剧做文章,http://gcw.bdcdn.shoujiduoduo.com/v/190710/4f59ad5d8061e280bf4183f1ab682ebe.mp4
龙泉兴龙剧团演出川剧夕阳楼下本。,http://gcw.bdcdn.shoujiduoduo.com/v/200610/1737123152152908b7e42b139b0bd36b.mp4
龙泉兴龙剧团赵丽，李容演出川剧踏伞。,http://gcw.bdcdn.shoujiduoduo.com/v/200609/2a9b8de72793de438d41cfd90f504548.mp4
[拍客]川剧弹戏《踏纱帽》黄学成,http://gcw.bdcdn.shoujiduoduo.com/v/200606/ffc4f3ab6b0d291aec9ade9a59c28c32.mp4
川剧：吹打：江油市：师鼓、甘德兴,http://gcw.bdcdn.shoujiduoduo.com/v/190710/3f20d13a5d7a5708db972ebba7efb025.mp4
三花剧团演出川剧血溅晋阳宫弟四本。,http://gcw.bdcdn.shoujiduoduo.com/v/200811/5b02ab0ba1f594d8c02c100627250b70.mp4
川剧大幕戏(新辕门)民中剧团在什邡洛水镇演出2017.2.11,http://gcw.bdcdn.shoujiduoduo.com/v/200712/a72f3230c2f27071bb7eb02dcfab2762.mp4
三江澎湃乐山大佛川剧变脸（1115）,http://gcw.bdcdn.shoujiduoduo.com/v/200806/217c276fb54e835e9a3fb568734a7ca1.mp4
龙泉兴龙剧团演出川剧执法斩父。,http://gcw.bdcdn.shoujiduoduo.com/v/200515/828c6aa38207c742d2950878efdec5a2.mp4
川剧《白蛇传》四川川剧院,http://gcw.bdcdn.shoujiduoduo.com/v/200516/e53122a5c03c376e987dc91e6201601f.mp4
川剧【踏伞】李帮东刘春梅三台县光兰川剧团2020年5月8日.mp4,http://gcw.bdcdn.shoujiduoduo.com/v/200514/7b8cba71eb4ad5056d87f7fd6ef88c44.mp4
川剧《花仙剑》（高腔）重庆川剧戏友协会许莉演出,http://gcw.bdcdn.shoujiduoduo.com/v/190829/4a16dd26741a3a82b914931cef6b7db0.mp4
《四下河南》上本，三花川剧团2020.08.26全团合演。,http://gcw.bdcdn.shoujiduoduo.com/v/210125/4c0f37a41fd47406c2cd7d577f7f6ea4.mp4
